jobId,employerId,employerName,employerProfileId,employerProfileName,jobTitle,locationName,minimumSalary,maximumSalary,currency,expirationDate,date,jobDescription,applications,jobUrl,fullDescription
41581548,87642,Anson McCade Ltd - IT and Finance Recruitment,NA,NA,Data Scientist,Gloucester Business Park,55000,75000,GBP,26/01/2021,15/12/2020, Data Scientist London or Gloucester Are you looking for a new opportunity to work on some seriously interesting projects? Do you have strong commercial experience working in complex environments with exposure to the public sector or defence industry ? A Data Scientist has the chance to join  one of the United Kingdom's leading cyber security digital service provider's that were previously voted... ,14,https://www.reed.co.uk/jobs/data-scientist/41581548," <p><strong>Data Scientist</strong></p> <p><strong>London or Gloucester</strong></p> <p>Are you looking for a new opportunity to work on some seriously interesting projects? Do you have strong commercial experience working in complex environments with exposure to the public sector or defence industry ? A Data Scientist has the chance to join  one of the United Kingdom's leading cyber security digital service provider's that were previously voted by the Sunday times as a top 10 company work for!</p> <p>The Data Scientist will join an industry leading team of data experts helping to deliver innovative and exciting data projects across a range of industry sectors. You can expect to be involved in delivering innovation in Big Data, Data warehousing, Data  analytics and Data migration.</p> <p>In this role, you will be afforded the opportunity to work with likeminded experts in the world of Data Science and work on complex projects that directly impact the national security of the UK. You should also be flexiable to travel to client site (fully  expensed) as and when required. </p> <p>It's fast paced, and at times a challenging environment, but with a highly rewarding and tangible benefits. For any Data Scientist looking to expand on their current expertise, this is a great opportunity.</p> <p><strong>*Must be willing to gain DV clearance - please check eligability with the UKSV before applying*</strong></p> <p><strong>Requirements:</strong></p> <ul> <li>Understands data manipulation and analysis techniques ranging from data aggregation and Management Information reporting (MI), to statistical-based analytics such as propensity modelling and segmentation, to advanced approaches such as machine learning  and predictive analytic approaches.</li><li>Able to exploit analytical technology including knowledge of coding languages (e.g. R, Python, etc.)</li><li>Combines core consulting skills with technical versatility as they uncover hidden patterns in data and effectively present results to clients with varying levels of technical understanding.</li><li>Able to tell stories with data - both verbally and visually, helping key decision makers move from ad-hoc analysis into continual data conversations.</li><li>Understands different analytic, algorithmic, data mining and data visualisation techniques to find data insights, underpinned by strong core consulting skills. Has an awareness of machine learning.</li><li>Applies appropriate data analysis, data modelling, and quality assurance techniques, based upon a detailed understanding of problem space, business and processes, to establish, modify or maintain data structures and associated components (entity descriptions,  relationship descriptions, attribute definitions).</li><li>Has an awareness and ability to evaluate analytic technology options.</li><li>Develops specific technical expertise in commercial and open source products relating to Data Science; able to configure and demonstrate these products.</li><li>Able to manipulate data through a variety of approaches, including exploratory analysis, scripting and visualisation.</li><li>Develops knowledge of database concepts, object and data modelling techniques and design principles.</li><li>Interprets and translates object and data models into appropriate data schemas within design constraints for exploitation.</li><li>Applies Agile principles to create proof of concepts (POCs) that can be evolved into production applications.</li><li>Innovates with data and produces rapid outputs, deploying appropriate algorithms.</li><li>Has awareness of User Centric Design (UCD), data privacy &amp; data security guidelines.</li></ul> <p>Role: <strong>Data Scientist</strong></p> <p>Location: London or Gloucester</p> <p>Agency: Anson McCade</p> <p>Duration: Permanent</p> <p>Clearance: Ability to gain DV - 10&#43; years uninterupted address history in the UK and clean criminal record as a minimum</p> <p>Salary: &#163;5,000 - &#163;75,000 &#43; package</p> <p>Contact: Peter Vannet</p> <p>Telephone: </p> <p>Reference: *AMC*PVA/DEBAGLDVS4</p> "
41581358,87642,Anson McCade Ltd - IT and Finance Recruitment,NA,NA,Data Scientist,Southwark,60000,80000,GBP,26/01/2021,15/12/2020, Data Scientist  London or Gloucester Are you looking for a new opportunity to work on some seriously interesting projects? Do you have strong commercial experience working in complex environments with exposure to the public sector or defence industry ? A Data Scientist has the chance to join  one of the United Kingdom's leading cyber security digital service provider's that were previously vote... ,14,https://www.reed.co.uk/jobs/data-scientist/41581358," <p><strong>Data Scientist </strong></p> <p><strong>London or Gloucester</strong></p> <p>Are you looking for a new opportunity to work on some seriously interesting projects? Do you have strong commercial experience working in complex environments with exposure to the public sector or defence industry ? A Data Scientist has the chance to join  one of the United Kingdom's leading cyber security digital service provider's that were previously voted by the Sunday times as a top 10 company work for!</p> <p>The Data Scientist will join an industry leading team of data experts helping to deliver innovative and exciting data projects across a range of industry sectors. You can expect to be involved in delivering innovation in Big Data, Data warehousing, Data  analytics and Data migration.</p> <p>In this role, you will be afforded the opportunity to work with likeminded experts in the world of Data Science and work on complex projects that directly impact the national security of the UK. You should also be flexiable to travel to client site (fully  expensed) as and when required. </p> <p>It's fast paced, and at times a challenging environment, but with a highly rewarding and tangible benefits. For any Data Scientist looking to expand on their current expertise, this is a great opportunity.</p> <p><strong>*Must be willing to gain DV clearance - please check eligability with the UKSV before applying*</strong></p> <p><strong>Requirements:</strong></p> <ul> <li>Understands data manipulation and analysis techniques ranging from data aggregation and Management Information reporting (MI), to statistical-based analytics such as propensity modelling and segmentation, to advanced approaches such as machine learning  and predictive analytic approaches.</li><li>Able to exploit analytical technology including knowledge of coding languages (e.g. R, Python, etc.)</li><li>Combines core consulting skills with technical versatility as they uncover hidden patterns in data and effectively present results to clients with varying levels of technical understanding.</li><li>Able to tell stories with data - both verbally and visually, helping key decision makers move from ad-hoc analysis into continual data conversations.</li><li>Understands different analytic, algorithmic, data mining and data visualisation techniques to find data insights, underpinned by strong core consulting skills. Has an awareness of machine learning.</li><li>Applies appropriate data analysis, data modelling, and quality assurance techniques, based upon a detailed understanding of problem space, business and processes, to establish, modify or maintain data structures and associated components (entity descriptions,  relationship descriptions, attribute definitions).</li><li>Has an awareness and ability to evaluate analytic technology options.</li><li>Develops specific technical expertise in commercial and open source products relating to Data Science; able to configure and demonstrate these products.</li><li>Able to manipulate data through a variety of approaches, including exploratory analysis, scripting and visualisation.</li><li>Develops knowledge of database concepts, object and data modelling techniques and design principles.</li><li>Interprets and translates object and data models into appropriate data schemas within design constraints for exploitation.</li><li>Applies Agile principles to create proof of concepts (POCs) that can be evolved into production applications.</li><li>Innovates with data and produces rapid outputs, deploying appropriate algorithms.</li><li>Has awareness of User Centric Design (UCD), data privacy &amp; data security guidelines.</li></ul> <p>Role: <strong>Data Scientist</strong></p> <p>Location: London or Gloucester</p> <p>Agency: Anson McCade</p> <p>Duration: Permanent</p> <p>Clearance: Ability to gain DV - 10&#43; years uninterupted address history in the UK and clean criminal record as a minimum</p> <p>Salary: &#163;60,000 - &#163;80,000 &#43; package</p> <p>Contact: Peter Vannet</p> <p>Telephone: </p> <p>Reference: *AMC*PVA/DEBAGLDVS</p> "
41580862,87642,Anson McCade Ltd - IT and Finance Recruitment,NA,NA,Data Scientist - Defence,London,40000,65000,GBP,26/01/2021,15/12/2020," Data Scientist - Defence SC or DV Cleared Brief Summary  Permanent Data Science consulting role aligned to the defence and security teamKey skills: Python or R, Spark, TensorFlow, HiveThis role is ideal for someone with 2-8 years of Data Consulting experience in the public sector who is looking to join an elite consulting organisation as they build out their Data S... ",5,https://www.reed.co.uk/jobs/data-scientist-defence/41580862," <p><strong>Data Scientist - Defence</strong></p> <p>SC or DV Cleared</p> <p><strong>Brief Summary</strong></p> <ul> <li>Permanent Data Science consulting role aligned to the defence and security team</li><li>Key skills: Python or R, Spark, TensorFlow, Hive</li><li>This role is ideal for someone with 2-8 years of Data Consulting experience in the public sector who is looking to join an elite consulting organisation as they build out their Data Science practice</li><li><strong>Current and active SC clearance or DV Clearance is required</strong>.</li><li><strong>Interviews and onboarding conducted remotely</strong></li></ul> <p><strong>The organisation</strong></p> <p>A hugely reputable consulting company in the business and technology consulting space, with involvement in Defence and National Security work, at the forefront of innovation, to address the entire breadth of clients' opportunities in the evolving world of  cloud, digital, and platforms. Drawing on a professional network which boasts subject matter experts in every relevant topic possible, clients are provided with a broad and deep range of services all under one roof.</p> <p>You will be joining an instantly recognisable brand name within the technology field who are now expanding their Government focused team. As a firm, they are well known for providing top training and creating well-rounded professionals with strong technical  and consulting skills that meet modern market demands.</p> <p>With access to the most important transformational programmes in the public sector and more specifically, within the defence and security space, we are looking to recruit top talent with a passion for the public sector. We collaborate with our clients to  understand their unique needs, deliver innovative change at strategic levels and continue to consult with them through their journey to the target state.</p> <p><strong>Requirements</strong></p> <ul> <li>Must have <strong>CURRENT</strong> and <strong>ACTIVE</strong> SC Clearance or DV Clearance</li><li>Deep data science expertise - You have experience of applying advances analytics to business challenges</li><li>A strategic and analytical thinker</li><li>Machine learning methodologies and frameworks such as TensorFlow</li><li>Strong coding skills in R, Python and/or SAS</li><li>Experience with Spark, Hive or Impala</li><li>Passion for the public sector and more specifically, the defence sector.</li></ul> <p><strong>If you feel as though you are a good fit for the role, click apply!</strong></p> <p>Reference: AMC*RKA/TES97844<br />Type: Permanent<br />Location: London <br />Position: Data Scientist - Defence <br />Duration: Permanent<br />Salary: &#163;40,000 - &#163;65,000 &#43; package<br />Contact: Ravi Karimi <br />Email:</p> "
41575987,378883,Steria Recruitment,NA,NA,Data Scientist,London,NA,NA,NA,26/01/2021,15/12/2020," One of Britain's leading retailers is looking for a Data Scientist to join them and kick of a project in 2021 to lead on the design and build of customer behaviour and market models. Working from home at the start of the year, with a view to be Office Based  in Central London when possible, maintaining a split WFH balance where possible. In 2021 the FCA will be reviewing pricing models, including those of the products and services offered in... ",17,https://www.reed.co.uk/jobs/data-scientist/41575987," <p>One of Britain's leading retailers is looking for a Data Scientist to join them and kick of a project in 2021 to lead on the design and build of customer behaviour and market models. Working from home at the start of the year, with a view to be Office Based  in Central London when possible, maintaining a split WFH balance where possible. In 2021 the FCA will be reviewing pricing models, including those of the products and services offered in the retail, banking and insurance space our client service. As a result,  our client is looking for a Data Scientist with experience working with R / Python / PySpark to join them, to analyse and monitor competitor pricing activity. </p> <p><strong>In your new Data Scientist Job, you will:</strong></p> <ul> <li>Develop and enhance analytical techniques, processes and procedures using new technology and datasets</li><li>Seek new data sources to be used in all aspects of pricing and modelling</li><li>Automation of model builds into production</li><li>Develop dashboards and data visualisations for various stakeholders and purposes</li><li>Excellent analytical and data interpretation skills</li><li>Excellent communication skills with experience in factual storytelling to fit the audience</li></ul> <p><strong>In your new Data Scientist Job you will need:</strong></p> <ul> <li>Experience working as a Data Scientist in a commercial or R&amp;D setting</li><li>High proficiency in R/Python/PySpark</li><li>An excellent understanding of Data Science techniques including modelling and machine learning</li><li>Experience with Spark/Databricks</li></ul> <p>For a more comprehensive review of this role, message me today. Let's work together to secure your next contract for 2021. </p> <p>Intelligent Resource is committed to barrier-free and inclusive recruitment. We are a Disability Confident recruiter, and a RIDI 100 and Business Disability Forum partner organisation.</p> <p>Should you choose to contact Intelligent Resource regarding this role or apply for it, all personal data you submit to us will be processed in accordance with our Privacy Notice which you can find on our website.</p> "
41575748,431313,Sphere Digital Recruitment,NA,NA,Data Scientist,London,50000,55000,GBP,26/01/2021,15/12/2020," Data Scientist - Marketing technology - &#163;55,000 The Company This is brand new role to work for a leading marketing technology platform who are on a mission to change the way we buy. Data science is at the heart of everything they do and are now looking build out this function further in London - this is a fantastic  opportunity to build something exciting and make a real impact in an excit... ",12,https://www.reed.co.uk/jobs/data-scientist/41575748," <p><strong>Data Scientist - Marketing technology - &#163;55,000</strong></p> <p><strong>The Company</strong></p> <p>This is brand new role to work for a leading marketing technology platform who are on a mission to change the way we buy. Data science is at the heart of everything they do and are now looking build out this function further in London - this is a fantastic  opportunity to build something exciting and make a real impact in an exciting and ambitious company!</p> <p><strong>The Role</strong></p> <ul> <li>Be the team leader for the data science team to ensure all models and outcomes are delivered on time and provide the desired outcomes</li><li>Conduct research from which you'll develop prototypes and proof of concepts</li><li>Undertaking data collection, pre-processing and analysis</li><li>Building models to address business problems</li><li>Collaborate with product management and product development team to understand company needs and devise possible solutions</li><li>Communicate results and ideas to key decision makers</li><li>Optimize joint development efforts through appropriate database use and project design</li></ul> <p><strong>You</strong></p> <ul> <li>Previous experience working in a data science or analytics team</li><li>Experience in designing, coding and testing predictive models, classification models, natural language processing using Python</li><li>Experience in working with customer behaviour and marketing analytics</li><li>Ideally some exposure to machine learning models</li><li>Spark/Hadoop/MapReduce</li><li>NLTK, pandas, numpy, scikit-learn</li></ul> <p><strong>Apply Now</strong></p> <p>You can apply for this role now by sending us your CV or by calling us now! Don't forget to register as a candidate too.</p> <p>Tom Gould</p> <p>Senior Consultant</p> <p><br />(&#43;44) </p> <p>Sphere Digital Recruitment currently have a variety of job opportunities across digital so feel free to get in touch with us to find out how we can help you.</p> <p>Sphere Digital Recruitment are specialists in placing marketing, sales, analytics, product and creative ?talent globally.</p> "
41575242,601591,REED Talent Solutions,NA,NA,Laboratory Data Scientist,Leamington Spa,16.14,19.69,GBP,26/01/2021,15/12/2020," As part of the response to COVID-19 we are currently recruiting for Data Scientists to work at a brand new diagnostic testing laboratory in Leamington Spa. Due to the UK's testing capacity increasing the new testing facility will be be operating on a 24/7 basis to process tests and will have cutting edge equipment inlcuding automation, robotics and consumables. Main Purpose  Data scientists are responsib... ",6,https://www.reed.co.uk/jobs/laboratory-data-scientist/41575242," <p>As part of the response to COVID-19 we are currently recruiting for Data Scientists to work at a brand new diagnostic testing laboratory in Leamington Spa.</p> <p>Due to the UK's testing capacity increasing the new testing facility will be be operating on a 24/7 basis to process tests and will have cutting edge equipment inlcuding automation, robotics and consumables.</p> <p><strong>Main Purpose </strong></p> <p>Data scientists are responsible for the analysis of sample data and correct tracking and recording of the analysis in the appropriate LIMS database, to the lab’s accreditation standards.</p> <p><strong>Duties will include: </strong></p> <ul> <li>Processing large data sets accurately and identifying anomalous results</li><li>Work to manage the flow of data out of the laboratories, resulting in correct patient sample reporting</li><li>Analyse non-clinical data as part of process optimisation</li><li>Escalate quality control issues to the quality manager</li></ul> <p><strong>Essential requirements:</strong></p> <ul> <li>BSc Honours degree in a Biological Science</li><li>Must have a track record in processing large data sets accurately</li><li>Experience working with PCR datasets</li><li>Knowledge of diagnostic tests, particularly PCR</li><li>Must have previous lab experience</li><li>Expert use of databases and analysis tools</li></ul> <p><strong>Desirable</strong></p> <ul> <li>Experience using or administrating Orcale, MS-SQL and Postgres SQL databases</li><li>Experience with Sportfire, R or other visualization packages</li></ul> <p><strong>Shift information </strong></p> <p>The lab will be operating on a 24/7 basis with employees working 12 hours shifts on a 4 on 4 off basis. This could be a mixture of both days and nights.</p> <p>Should you be interested in applying for this position please click &quot;Apply now&quot; to be taken to the application form and one of our consultants will review your application</p> "
41574971,552845,Ageas Insurance Limited,NA,NA,Data Scientist,Bournemouth,NA,NA,NA,26/01/2021,15/12/2020," Pricing Data Scientist: Ageas in Bournemouth are looking for a Pricing Data Scientist to develop advanced pricing models using insurance data. The Pricing Data Scientist will word as part of the Pricing Team, which is crucial in ensuring Ageas remains competitive in the UK Insurance market. Here are some of the main responsibilities of the Pricing Data Scientist, based in Bournemou... ",8,https://www.reed.co.uk/jobs/data-scientist/41574971," <p><strong>Pricing Data Scientist: </strong>Ageas in Bournemouth are looking for a Pricing Data Scientist to develop advanced pricing models using insurance data. <br />The Pricing Data Scientist will word as part of the Pricing Team, which is crucial in ensuring Ageas remains competitive in the UK Insurance market<strong>.<br /></strong></p> <p><strong>Here are some of the main responsibilities of the Pricing Data Scientist, based in Bournemouth.<br /></strong>Research and innovate new data science techniques<br />Develop predictive models for product placements on Price Comparison Websites such as Compare the Market and Go Compare<br />Develop effective and profitable pricing strategies <br />Deploy elegant scientific solutions to messy and complex business problems - within a framework of sound risk management</p> <p><strong>Here are some of the key Knowledge, Skills and experience required to be successful in the Pricing Data Scientist role:<br /></strong>A good quantitative degree in for example but not limited to: Mathematics, Statistics, Engineering, Physics, Chemistry, Computer Science or Actuarial Science. Masters and PhDs candidates have an advantage.<br />A natural problem solver<br />Experience of using mathematics and statistics to explore large datasets for analysis<br />Experience in SOME of the following predictive modelling techniques e.g.Logistic Regression, Log-Gamma GLMs, GBMs, Elastic Net GLMs, GAMs, Decision Trees, Random Forests,Support Vector Machines and Neural Nets<br />Experienced in the use of a programming language (e.g. R, Matlab, Python or Octave)<br />Knowledge of Optimisation: Convex programming and/or Combinatorial</p> <p><strong>About #Ageas:<br /></strong>With a history of almost 200 years we pride ourselves on being a leading provider of award-winning insurance solutions in the UK. We've scooped a Gold Standard Insurance Award for the last nine years running and received a five star defaqto rating  for offering the highest quality products in the market. <br />We take pride in creating a supportive, inclusive and safe environment, encouraging people to bring 100% of themselves to work every day and where our people are our most valuable asset. With over 2,800 employees based across our offices in Bournemouth, Eastleigh,  Gloucester, London and Manchester, our people help Ageas create a thriving, creative and innovative place to work, which is echoed in the service we provide to over five million customers. <br />Our purpose is clear: To make insurance easy and personal for our customers. We live and breathe our values - we care and respect those around us; we dare to push our boundaries, we deliver what we promise, above all, we learn together, inspire others and share  success.<br /><br />As a fully inclusive employer, we encourage anyone regardless of age, disability, gender reassignment, marriage and civil partnership, pregnancy and maternity, race, religion or belief, sex and sexual orientation to apply and join a great company. We are fully  committed to inclusion and diversity more broadly and as proud Partners of Bourne Free - Bournemouth Pride, a Stonewall Diversity Champion, a signatory of the Women in Finance and Race at Work Charter and the Insurance Inclusion Pledge and members of the Business  Disability Forum and Global Taskforce for Disability and also partners of the Rays of Sunshine Charity, we will continue to raise awareness and support of all inclusion and diversity activities. <br />As a disability confident employer, we encourage anyone with a disability to apply. <strong><br /></strong><br />Want to be part of a Winning Team? Come and join Ageas.</p> "
41573076,331522,Harnham,NA,NA,Senior Data Scientist,London,75000,650000,GBP,25/01/2021,14/12/2020," SENIOR DATA SCIENTISTUP TO &#163;70,000 &#43; HOLIDAY ALLOWANCE &#43; PENSION &#43; BONUSLONDON Do you thrive in a fast-paced start-up environment surrounded by highly motivated and dynamic team? Would you like to work in the biggest retail market in the UK for a fast-growing company focused on using the most up to date technologies and methodologies  in data science and m... ",14,https://www.reed.co.uk/jobs/senior-data-scientist/41573076," <p><strong>SENIOR DATA SCIENTIST</strong><br /><strong>UP TO &#163;70,000 &#43; HOLIDAY ALLOWANCE &#43; PENSION &#43; BONUS</strong><br /><strong>LONDON</strong></p> <p>Do you thrive in a fast-paced start-up environment surrounded by highly motivated and dynamic team? Would you like to work in the biggest retail market in the UK for a fast-growing company focused on using the most up to date technologies and methodologies  in data science and machine learning? This is the perfect exciting new challenge for a Senior Data Scientist.</p> <p><strong>THE COMPANY:</strong><br />As a Senior Data Scientist, you will work for a quickly growing e-commerce platform that made over 200 hires in 2018 alone! The team are very collaborative and take a very hands-on approach to solving business problems using advanced machine learning techniques.  There are different data science teams which focus on digital and marketing analytics, lending, customer marketing and other areas</p> <p><br /><strong>THE ROLE:</strong><br />The role of Senior Data Scientist will sit in the data science team that focuses on lending and credit risk. You will need to have excellent communication skills to share insights with business partners. Advanced knowledge of quantitative analysis techniques  and their implementation to improve overall business is essential for success in this role<br />In specific, you can expect to be involved in the following:</p> <ul> <li>You will be building end-to-end machine learning models in Python</li><li>You will be communicating insights to business partners and others within the team</li><li>You will be enthusiastic to try new analysis techniques or tools to gain deeper understanding</li><li>You will be working on solving problems using scorecards, around credit risk analytics and customer lending</li></ul> <p><strong>YOUR SKILLS AND EXPERIENCE:</strong><br />The successful Senior Data Scientist will have the following skills and experience:</p> <ul> <li>Educated to PhD level in a STEM degree focused in quantitative methods and statistics (Science, Technology, Engineering, Mathematics etc)</li><li>Proficiency in programming languages and statistical analysis tools - Python, R, and database languages</li><li>Proven commercial experience working in a financially regulated organisation and experience in credit risk</li><li>Previous experience working for a start-up and interest in working in a fast-paced start-up environment</li></ul> <p><br /><strong>THE BENEFITS:</strong><br />The successful Senior Data Scientist will receive a salary, dependent on experience of up to &#163;70,000. On top of the salary, the candidate will receive fantastic holiday allowances, collaborative team work environment, great pension scheme and discretionary  bonus.</p> <p><br /><strong>HOW TO APPLY:</strong><br />Please register your interest by sending your CV to Francesca Curtis via the Apply link on this page.</p> "
41572922,331522,Harnham,NA,NA,Senior/ Principal Data Scientist,London,90000,150000,GBP,25/01/2021,14/12/2020," Data Scientist (Senior -&gt; Principal) London, UK Competitive Salary OVERVIEW Start-up Private Equity company with a strong leadership team and funding are looking to hire Data Scientists across multiple levels to join their team. You will be delivering very impactful ML projects end-to-end which will transform entire businesses!  A world-class t... ",13,https://www.reed.co.uk/jobs/senior-principal-data-scientist/41572922," <p><strong>Data Scientist (Senior -&gt; Principal)</strong></p> <p><strong>London, UK</strong></p> <p><strong>Competitive Salary</strong></p> <p><strong>OVERVIEW</strong></p> <p>Start-up Private Equity company with a strong leadership team and funding are looking to hire Data Scientists across multiple levels to join their team. You will be delivering very impactful ML projects end-to-end which will transform entire businesses!  A world-class team of ML Scientists is being built and this is your opportunity to join them. As a Data Scientist your responsibilities will include but not be limited to: </p> <ul> <li>Delivering impactful ML projects end-to-end which will add huge value to a variety of companies</li><li>Apply Machine Learning techniques across a breadth of industries, leveraging both technical skills and stakeholder engagement.</li><li>Solve complex commercial challenges with ML and implement production level solutions.</li><li>Work within a top-tier team of Data Scientists to innovate traditionally old companies/ industries with Machine Learning/ AI.</li></ul> <p><strong>YOUR SKILLS AND EXPERIENCE</strong></p> <p>A successful Data Scientist will have the following:</p> <ul> <li>Minimum of an MSc in STEM subject from a top-tier university</li><li>Minimum of 2 years proven commercial experience in Machine Learning</li><li>Strong communication and stakeholder engagement skills</li></ul> <p><strong>THE BENEFITS</strong></p> <ul> <li>Competitive Salary</li><li>Bonus</li></ul> <p><strong>HOW TO APPLY</strong></p> <p>Please register your interest by sending your CV to Luke Frost via the Apply Link below.</p> "
41572918,331522,Harnham,NA,NA,Data Scientist,London,100000,110000,GBP,25/01/2021,14/12/2020," Data ScientistProduct / Tech Company&#163;110,000 &#43; benefits The Company Harnham are working with a tech company in London with a fantastic product loved by many! Here's the highlights:  Company has achieved Unicorn status and grown to 500 &#43; employeesData and analytics drives decisions within all aspects of their organisationMac... ",25,https://www.reed.co.uk/jobs/data-scientist/41572918," <p><strong>Data Scientist</strong><br /><strong>Product / Tech Company</strong><br />&#163;110,000 &#43; benefits</p> <p><strong>The Company</strong></p> <p>Harnham are working with a tech company in London with a fantastic product loved by many! Here's the highlights:</p> <ul> <li>Company has achieved Unicorn status and grown to 500 &#43; employees</li><li>Data and analytics drives decisions within all aspects of their organisation</li><li>Machine Learning and Data Science is key for their business operations</li><li>The number of subscribers to their service has rocketed in recent years</li><li>Huge growth plans for the data science and machine learning team</li><li>Very fun environment with people passionate about building something BIG!</li></ul> <p><strong>The Role - Data Scientist</strong></p> <p>You will be:</p> <ul> <li>Working on problems in relation to recommender systems (recommending the right product to the right customer)</li><li>Working on problems in relation to optimising warehouse logistics, deliveries and personalised products for customers</li><li>Working as part of a team of 8 (x4 data scientists / x4 machine learning engineers)</li><li>Delivering high-impact algorithms for the business</li></ul> <p><strong>Your Skills and Experience - Data Scientist</strong></p> <p>You must have:</p> <ul> <li>An MSc or Ph.D. in Computer Science</li><li>Experience working on end-to-end machine learning solutions</li><li>Good knowledge in software engineering principles and best practice (CI/CD)</li><li>A strong knowledge of machine learning</li><li>Experience in using cloud-based technologies</li></ul> <p><strong>The Benefits - Data Scientist</strong></p> <p>&#163;110,000 &#43; bonus &#43; healthcare &#43; pension &#43; many more!</p> <p><strong>How to Apply?</strong></p> <p>Please register your interest by sending your CV via the Apply link on this page. For more information about similar roles, please get in touch with Nick Mandella at Harnham.</p> <p><strong>Keywords</strong></p> <p><em>Python, AWS, Spark, Machine Learning, Software Engineering, Statistics, Artificial Intelligence, Data Scientist, Data Science, big data, deep learning. CI/CD. Cython. Kubernetes. Docker.</em></p> "
41572873,331522,Harnham,NA,NA,Senior Data Scientist,London,65000,75000,GBP,25/01/2021,14/12/2020," Senior Data Scientist London, UK Up to &#163;75,000 Salary OVERVIEW Market-leading car financer with very strong Data infrastructure and team looking for a Senior Data Scientist to join them! The company are very data-driven, have an excellent team in place and strong package on offer! Your responsibilities as a Senior Data  Scientist will include... ",7,https://www.reed.co.uk/jobs/senior-data-scientist/41572873," <p><strong>Senior Data Scientist</strong></p> <p><strong>London, UK</strong></p> <p><strong>Up to &#163;75,000 Salary</strong></p> <p><strong>OVERVIEW</strong></p> <p>Market-leading car financer with very strong Data infrastructure and team looking for a Senior Data Scientist to join them! The company are very data-driven, have an excellent team in place and strong package on offer! Your responsibilities as a Senior Data  Scientist will include but not be limited to:</p> <ul> <li>Build Machine Learning models for a range of commercial problems including Credit Risk and Credit Decisioning</li><li>Mentor more junior team members across projects</li><li>Engage with stakeholders and the wider business</li></ul> <p><strong>YOUR SKILLS AND EXPERIENCE</strong></p> <p>A successful Senior Data Scientist will have the following:</p> <ul> <li>Minimum of MSc in STEM subject from Russell Group/ Redbrick University</li><li>Minimum 2&#43; years commercial experience in Data Science/ Machine Learning</li><li>Proven experience using Python/ SQL</li><li>Preferably experience in Credit Risk/ Credit Decisioning but not essential </li></ul> <p><strong>THE BENEFITS</strong></p> <ul> <li>Competitive Salary</li><li>Bonus</li><li>Strong Benefits package</li></ul> <p><strong>HOW TO APPLY</strong></p> <p>Please register your interest by sending your CV to Luke Frost via the Apply Link below.</p> "
